,date,user,message,only_date,year,month_num,month,day,day_name,hour,minute,period,po,ne,nu,value
1459,2022-11-23 11:45:00,Aditya EC7,"Okk
",2022-11-23,2022,11,November,23,Wednesday,11,45,11-12,0.0,0.0,1.0,0
1460,2022-11-23 11:47:00,Yashika✨️,"Hm
",2022-11-23,2022,11,November,23,Wednesday,11,47,11-12,0.0,0.0,1.0,0
1461,2022-11-23 15:51:00,Aditya EC7,"Ab kal koi test ya eval to nhi haina?
",2022-11-23,2022,11,November,23,Wednesday,15,51,15-16,0.0,0.0,1.0,0
1462,2022-11-23 15:51:00,Yashika✨️,"Nooooo
",2022-11-23,2022,11,November,23,Wednesday,15,51,15-16,0.0,0.0,1.0,0
1463,2022-11-23 15:51:00,Yashika✨️,"Tu kyu ni aaya?
",2022-11-23,2022,11,November,23,Wednesday,15,51,15-16,0.0,0.0,1.0,0
1464,2022-11-23 15:51:00,Aditya EC7,"Kidhar!?
",2022-11-23,2022,11,November,23,Wednesday,15,51,15-16,0.0,0.0,1.0,0
1465,2022-11-23 15:52:00,Yashika✨️,"0 degreess
",2022-11-23,2022,11,November,23,Wednesday,15,52,15-16,0.0,0.0,1.0,0
1466,2022-11-23 15:52:00,Aditya EC7,"Tum zero degrees ho?
",2022-11-23,2022,11,November,23,Wednesday,15,52,15-16,0.0,0.0,1.0,0
1467,2022-11-23 15:52:00,Yashika✨️,"Yuppp
",2022-11-23,2022,11,November,23,Wednesday,15,52,15-16,0.0,0.0,1.0,0
1468,2022-11-23 15:52:00,Aditya EC7,"Mai manik daksh alag ghum rhe the hme nhi pata tha
",2022-11-23,2022,11,November,23,Wednesday,15,52,15-16,0.0,0.0,1.0,0
1469,2022-11-23 15:53:00,Aditya EC7,"Kon kon?
",2022-11-23,2022,11,November,23,Wednesday,15,53,15-16,0.0,0.0,1.0,0
1470,2022-11-23 15:53:00,Yashika✨️,"Kidhr ho tum log
",2022-11-23,2022,11,November,23,Wednesday,15,53,15-16,0.0,0.0,1.0,0
1471,2022-11-23 15:53:00,Aditya EC7,"Abhi just hostel aaye
",2022-11-23,2022,11,November,23,Wednesday,15,53,15-16,0.0,0.0,1.0,0
1472,2022-11-23 15:53:00,Aditya EC7,"Kon kon gye ho tum?
",2022-11-23,2022,11,November,23,Wednesday,15,53,15-16,0.0,0.0,1.0,0
1473,2022-11-23 15:53:00,Yashika✨️,"Ruk vdo bhejti hu
",2022-11-23,2022,11,November,23,Wednesday,15,53,15-16,0.0,0.0,1.0,0
1474,2022-11-23 15:53:00,Aditya EC7,"Wah😂😂
",2022-11-23,2022,11,November,23,Wednesday,15,53,15-16,0.0,0.0,1.0,0
1475,2022-11-23 15:54:00,Yashika✨️,"<Media omitted>
",2022-11-23,2022,11,November,23,Wednesday,15,54,15-16,0.0,0.0,1.0,0
1476,2022-11-23 15:54:00,Yashika✨️,"😂😂
",2022-11-23,2022,11,November,23,Wednesday,15,54,15-16,0.0,0.0,1.0,0
1477,2022-11-23 15:54:00,Aditya EC7,"Nicee
",2022-11-23,2022,11,November,23,Wednesday,15,54,15-16,0.0,0.0,1.0,0
1478,2022-11-23 15:59:00,Yashika✨️,"Yup
",2022-11-23,2022,11,November,23,Wednesday,15,59,15-16,0.0,0.0,1.0,0
1479,2022-11-23 16:02:00,Aditya EC7,"Hme btaya hi ni tumne 🥲
",2022-11-23,2022,11,November,23,Wednesday,16,2,16-17,0.0,0.0,1.0,0
1480,2022-11-23 16:13:00,Yashika✨️,"Abhimanyu bol rha hai
",2022-11-23,2022,11,November,23,Wednesday,16,13,16-17,0.0,0.0,1.0,0
1481,2022-11-23 16:13:00,Yashika✨️,"Btaya tha
",2022-11-23,2022,11,November,23,Wednesday,16,13,16-17,0.0,0.0,1.0,0
1482,2022-11-23 16:13:00,Aditya EC7,"Manik ne abhimanyu ko kaafi der baad call kra tha ye pochne ke liye ki kidhar hai
",2022-11-23,2022,11,November,23,Wednesday,16,13,16-17,0.0,0.0,1.0,0
1483,2022-11-23 16:14:00,Aditya EC7,"To usne bas ye kaha tha ki bhar hu ye nhi btaya ki kaha ja rhe
",2022-11-23,2022,11,November,23,Wednesday,16,14,16-17,0.0,0.0,1.0,0
1484,2022-11-23 16:34:00,Yashika✨️,"Usko bol tu
",2022-11-23,2022,11,November,23,Wednesday,16,34,16-17,0.0,0.0,1.0,0
1485,2022-11-23 17:17:00,Aditya EC7,"This message was deleted
",2022-11-23,2022,11,November,23,Wednesday,17,17,17-18,0.0,0.0,1.0,0
1486,2022-11-23 18:00:00,Yashika✨️,"Dekh liya mainr
",2022-11-23,2022,11,November,23,Wednesday,18,0,18-19,0.0,0.0,1.0,0
1487,2022-11-23 18:00:00,Yashika✨️,"😂😂
",2022-11-23,2022,11,November,23,Wednesday,18,0,18-19,0.0,0.0,1.0,0
1488,2022-11-23 18:00:00,Yashika✨️,"Delete mat kra kr tu msg
",2022-11-23,2022,11,November,23,Wednesday,18,0,18-19,0.0,0.0,1.0,0
1489,2022-11-23 18:06:00,Aditya EC7,"To btao fir 😂
",2022-11-23,2022,11,November,23,Wednesday,18,6,18-19,0.0,0.0,1.0,0
1490,2022-11-23 18:19:00,Yashika✨️,"Saturnalia mei Milwa dungi
",2022-11-23,2022,11,November,23,Wednesday,18,19,18-19,0.0,0.0,1.0,0
1491,2022-11-23 18:43:00,Aditya EC7,"Okay 😁✌️
",2022-11-23,2022,11,November,23,Wednesday,18,43,18-19,0.655,0.0,0.345,1
1492,2022-11-23 19:08:00,Yashika✨️,"Or tu aage se msg delete nhi krega
",2022-11-23,2022,11,November,23,Wednesday,19,8,19-20,0.0,0.0,1.0,0
1493,2022-11-23 19:08:00,Yashika✨️,"😂😂
",2022-11-23,2022,11,November,23,Wednesday,19,8,19-20,0.0,0.0,1.0,0
1494,2022-11-23 19:25:00,Aditya EC7,"Ha theek hai 😅
",2022-11-23,2022,11,November,23,Wednesday,19,25,19-20,0.545,0.0,0.455,1
1495,2022-11-23 19:46:00,Yashika✨️,"Hmm😂😂
",2022-11-23,2022,11,November,23,Wednesday,19,46,19-20,0.0,0.0,1.0,0
1496,2022-11-24 19:59:00,Aditya EC7,"Dsd vale sir ka number bejde
",2022-11-24,2022,11,November,24,Thursday,19,59,19-20,0.206,0.0,0.794,0
1497,2022-11-24 20:00:00,Yashika✨️,"Ruk bhejti hu
",2022-11-24,2022,11,November,24,Thursday,20,0,20-21,0.0,0.0,1.0,0
1498,2022-11-24 20:03:00,Yashika✨️,"Vhdl Lab Sir.vcf (file attached)
",2022-11-24,2022,11,November,24,Thursday,20,3,20-21,0.0,0.0,1.0,0
1499,2022-11-24 20:05:00,Aditya EC7,"Shukriya
",2022-11-24,2022,11,November,24,Thursday,20,5,20-21,0.0,0.0,1.0,0
1500,2022-11-24 20:20:00,Yashika✨️,"Accept ki usne?
",2022-11-24,2022,11,November,24,Thursday,20,20,20-21,0.565,0.0,0.435,1
1501,2022-11-24 20:21:00,Aditya EC7,"Nhi😂
",2022-11-24,2022,11,November,24,Thursday,20,21,20-21,0.0,0.0,1.0,0
1502,2022-11-24 20:21:00,Aditya EC7,"Lagta hai ye bhi nhi hai kismat mein 🥲
",2022-11-24,2022,11,November,24,Thursday,20,21,20-21,0.0,0.0,1.0,0
1503,2022-11-24 20:21:00,Yashika✨️,"Aree wo event mei hai
",2022-11-24,2022,11,November,24,Thursday,20,21,20-21,0.0,0.0,1.0,0
1504,2022-11-24 20:21:00,Aditya EC7,"Acha
",2022-11-24,2022,11,November,24,Thursday,20,21,20-21,0.0,0.0,1.0,0
1505,2022-11-24 20:21:00,Yashika✨️,"Jo main Audi mei ho rha hai
",2022-11-24,2022,11,November,24,Thursday,20,21,20-21,0.0,0.0,1.0,0
1506,2022-11-24 20:21:00,Yashika✨️,"Busy hai abhi
",2022-11-24,2022,11,November,24,Thursday,20,21,20-21,0.0,0.0,1.0,0
1507,2022-11-24 20:21:00,Yashika✨️,"Baad mei kr legi
",2022-11-24,2022,11,November,24,Thursday,20,21,20-21,0.0,0.0,1.0,0
1508,2022-11-24 20:21:00,Aditya EC7,"Tujhe Jana hai kya kal dsd lab?
",2022-11-24,2022,11,November,24,Thursday,20,21,20-21,0.0,0.0,1.0,0
1509,2022-11-24 20:22:00,Yashika✨️,"Kis tym jaoge?
",2022-11-24,2022,11,November,24,Thursday,20,22,20-21,0.0,0.0,1.0,0
1510,2022-11-24 20:22:00,Aditya EC7,"Ha koini koini😂
",2022-11-24,2022,11,November,24,Thursday,20,22,20-21,0.545,0.0,0.455,1
1511,2022-11-24 20:23:00,Aditya EC7,"10 bje call krunga sir ko
",2022-11-24,2022,11,November,24,Thursday,20,23,20-21,0.0,0.0,1.0,0
1512,2022-11-24 20:23:00,Aditya EC7,"Fir sir jab kahege tab chle jayege
",2022-11-24,2022,11,November,24,Thursday,20,23,20-21,0.0,0.0,1.0,0
1513,2022-11-24 20:33:00,Yashika✨️,"Mereko bhi bula liyo fir toh
",2022-11-24,2022,11,November,24,Thursday,20,33,20-21,0.0,0.0,1.0,0
1514,2022-11-24 21:46:00,Aditya EC7,"Okk
",2022-11-24,2022,11,November,24,Thursday,21,46,21-22,0.0,0.0,1.0,0
1515,2022-11-24 21:50:00,Yashika✨️,"Hnn
",2022-11-24,2022,11,November,24,Thursday,21,50,21-22,0.0,0.0,1.0,0
1516,2022-11-24 21:55:00,Yashika✨️,"Emft ki tut copy complete hai teri?
",2022-11-24,2022,11,November,24,Thursday,21,55,21-22,0.0,0.0,1.0,0
1517,2022-11-24 21:56:00,Aditya EC7,"Yup
",2022-11-24,2022,11,November,24,Thursday,21,56,21-22,0.0,0.0,1.0,0
1518,2022-11-24 21:59:00,Yashika✨️,"7 or 8 tut k sol bhejde
",2022-11-24,2022,11,November,24,Thursday,21,59,21-22,0.0,0.0,1.0,0
1519,2022-11-24 22:12:00,Aditya EC7,"<Media omitted>
",2022-11-24,2022,11,November,24,Thursday,22,12,22-23,0.0,0.0,1.0,0
1520,2022-11-24 22:12:00,Aditya EC7,"<Media omitted>
",2022-11-24,2022,11,November,24,Thursday,22,12,22-23,0.0,0.0,1.0,0
1521,2022-11-24 22:12:00,Aditya EC7,"<Media omitted>
",2022-11-24,2022,11,November,24,Thursday,22,12,22-23,0.0,0.0,1.0,0
1522,2022-11-24 22:12:00,Aditya EC7,"<Media omitted>
",2022-11-24,2022,11,November,24,Thursday,22,12,22-23,0.0,0.0,1.0,0
1523,2022-11-24 22:13:00,Aditya EC7,"<Media omitted>
",2022-11-24,2022,11,November,24,Thursday,22,13,22-23,0.0,0.0,1.0,0
1524,2022-11-24 22:13:00,Aditya EC7,"<Media omitted>
",2022-11-24,2022,11,November,24,Thursday,22,13,22-23,0.0,0.0,1.0,0
1525,2022-11-24 22:13:00,Aditya EC7,"<Media omitted>
",2022-11-24,2022,11,November,24,Thursday,22,13,22-23,0.0,0.0,1.0,0
1526,2022-11-24 22:13:00,Aditya EC7,"<Media omitted>
",2022-11-24,2022,11,November,24,Thursday,22,13,22-23,0.0,0.0,1.0,0
1527,2022-11-24 22:13:00,Aditya EC7,"<Media omitted>
",2022-11-24,2022,11,November,24,Thursday,22,13,22-23,0.0,0.0,1.0,0
1528,2022-11-24 22:13:00,Aditya EC7,"<Media omitted>
",2022-11-24,2022,11,November,24,Thursday,22,13,22-23,0.0,0.0,1.0,0
1529,2022-11-24 22:13:00,Aditya EC7,"<Media omitted>
",2022-11-24,2022,11,November,24,Thursday,22,13,22-23,0.0,0.0,1.0,0
1530,2022-11-24 22:13:00,Aditya EC7,"<Media omitted>
",2022-11-24,2022,11,November,24,Thursday,22,13,22-23,0.0,0.0,1.0,0
1531,2022-11-24 22:14:00,Yashika✨️,"Thnkuuu✌️
",2022-11-24,2022,11,November,24,Thursday,22,14,22-23,0.0,0.0,1.0,0
1532,2022-11-24 23:19:00,Yashika✨️,"Oyee sunn
",2022-11-24,2022,11,November,24,Thursday,23,19,23-00,0.0,0.0,1.0,0
1533,2022-11-24 23:20:00,Yashika✨️,"Tu bura toh ni maanta
",2022-11-24,2022,11,November,24,Thursday,23,20,23-00,0.0,0.0,1.0,0
1534,2022-11-24 23:20:00,Yashika✨️,"Mai thoda boht zyada bol deti hu toh
",2022-11-24,2022,11,November,24,Thursday,23,20,23-00,0.0,0.0,1.0,0
1535,2022-11-24 23:20:00,Aditya EC7,"Kya hogya 😂
",2022-11-24,2022,11,November,24,Thursday,23,20,23-00,0.0,0.0,1.0,0
1536,2022-11-24 23:20:00,Aditya EC7,"Kya boldiya tune?
",2022-11-24,2022,11,November,24,Thursday,23,20,23-00,0.0,0.0,1.0,0
1537,2022-11-24 23:20:00,Yashika✨️,"Nhi vese hi
",2022-11-24,2022,11,November,24,Thursday,23,20,23-00,0.0,0.0,1.0,0
1538,2022-11-24 23:20:00,Yashika✨️,"Mzak mzak mei
",2022-11-24,2022,11,November,24,Thursday,23,20,23-00,0.0,0.0,1.0,0
1539,2022-11-24 23:20:00,Yashika✨️,"Bol deti hu na
",2022-11-24,2022,11,November,24,Thursday,23,20,23-00,0.0,0.0,1.0,0
1540,2022-11-24 23:20:00,Aditya EC7,"Terse zyada to mai boldeta hu tujhe nashe nashe 😂
",2022-11-24,2022,11,November,24,Thursday,23,20,23-00,0.0,0.0,1.0,0
1541,2022-11-24 23:21:00,Yashika✨️,"😂😂
",2022-11-24,2022,11,November,24,Thursday,23,21,23-00,0.0,0.0,1.0,0
1542,2022-11-24 23:21:00,Aditya EC7,"Mai kya naraz hounga 🤣
",2022-11-24,2022,11,November,24,Thursday,23,21,23-00,0.0,0.0,1.0,0
1543,2022-11-24 23:21:00,Yashika✨️,"Abhi mereko thoda zyada chd gya hai
",2022-11-24,2022,11,November,24,Thursday,23,21,23-00,0.0,0.0,1.0,0
1544,2022-11-24 23:21:00,Yashika✨️,"😂😂
",2022-11-24,2022,11,November,24,Thursday,23,21,23-00,0.0,0.0,1.0,0
1545,2022-11-24 23:22:00,Aditya EC7,"Zyada chd gyi hai hota hai
",2022-11-24,2022,11,November,24,Thursday,23,22,23-00,0.0,0.0,1.0,0
1546,2022-11-24 23:22:00,Yashika✨️,"Feelings smjh
",2022-11-24,2022,11,November,24,Thursday,23,22,23-00,0.0,0.0,1.0,0
1547,2022-11-24 23:22:00,Yashika✨️,"Words pe na ja
",2022-11-24,2022,11,November,24,Thursday,23,22,23-00,0.0,0.0,1.0,0
1548,2022-11-24 23:22:00,Yashika✨️,"😂😂
",2022-11-24,2022,11,November,24,Thursday,23,22,23-00,0.0,0.0,1.0,0
1549,2022-11-24 23:22:00,Aditya EC7,"Okkaa😂
",2022-11-24,2022,11,November,24,Thursday,23,22,23-00,0.0,0.0,1.0,0
1550,2022-11-24 23:22:00,Yashika✨️,"😂😂
",2022-11-24,2022,11,November,24,Thursday,23,22,23-00,0.0,0.0,1.0,0
1551,2022-11-24 23:22:00,Aditya EC7,"Dikh gya kitni chadi hai 🤣
",2022-11-24,2022,11,November,24,Thursday,23,22,23-00,0.0,0.0,1.0,0
1552,2022-11-24 23:23:00,Aditya EC7,"Control mein Piya kro
",2022-11-24,2022,11,November,24,Thursday,23,23,23-00,0.0,0.0,1.0,0
1553,2022-11-24 23:23:00,Yashika✨️,"Thodi over pee li aaj
",2022-11-24,2022,11,November,24,Thursday,23,23,23-00,0.0,0.0,1.0,0
1554,2022-11-24 23:23:00,Yashika✨️,"😂😂
",2022-11-24,2022,11,November,24,Thursday,23,23,23-00,0.0,0.0,1.0,0
1555,2022-11-24 23:23:00,Aditya EC7,"Kis Khushi mein 🙃
",2022-11-24,2022,11,November,24,Thursday,23,23,23-00,0.0,0.0,1.0,0
1556,2022-11-24 23:23:00,Yashika✨️,"Vese hi
",2022-11-24,2022,11,November,24,Thursday,23,23,23-00,0.0,0.0,1.0,0
1557,2022-11-24 23:24:00,Yashika✨️,"Peene ki koi vjah thodi na hoti hai
",2022-11-24,2022,11,November,24,Thursday,23,24,23-00,0.0,0.0,1.0,0
1558,2022-11-24 23:24:00,Aditya EC7,"Khushi ki baat to hai hii pio pio 😎😎
",2022-11-24,2022,11,November,24,Thursday,23,24,23-00,0.0,0.0,1.0,0
1559,2022-11-24 23:24:00,Aditya EC7,"Aaj koi rok tok ni 😂
",2022-11-24,2022,11,November,24,Thursday,23,24,23-00,0.0,0.0,1.0,0
1560,2022-11-24 23:24:00,Yashika✨️,"Oyeee chup kr tu
",2022-11-24,2022,11,November,24,Thursday,23,24,23-00,0.0,0.0,1.0,0
1561,2022-11-24 23:24:00,Yashika✨️,"😂😂
",2022-11-24,2022,11,November,24,Thursday,23,24,23-00,0.0,0.0,1.0,0
1562,2022-11-24 23:25:00,Aditya EC7,"Ha aur aaj to vjah bhi hai
",2022-11-24,2022,11,November,24,Thursday,23,25,23-00,0.286,0.0,0.714,0
1563,2022-11-24 23:25:00,Aditya EC7,"To full party 🥳🥳
",2022-11-24,2022,11,November,24,Thursday,23,25,23-00,0.474,0.0,0.526,0
1564,2022-11-24 23:25:00,Yashika✨️,"🤦‍♀️🤦‍♀️😂
",2022-11-24,2022,11,November,24,Thursday,23,25,23-00,0.0,0.0,1.0,0
1565,2022-11-24 23:25:00,Yashika✨️,"Kya vjah bni hai aaj
",2022-11-24,2022,11,November,24,Thursday,23,25,23-00,0.0,0.0,1.0,0
1566,2022-11-24 23:26:00,Yashika✨️,"Aisi
",2022-11-24,2022,11,November,24,Thursday,23,26,23-00,0.0,0.0,1.0,0
1567,2022-11-24 23:26:00,Aditya EC7,"Ha tujhe to pata hii ni jaise kuch
",2022-11-24,2022,11,November,24,Thursday,23,26,23-00,0.255,0.0,0.745,0
1568,2022-11-24 23:30:00,Yashika✨️,"Toh uska peene se kya lena dena🤦‍♀️😂
",2022-11-24,2022,11,November,24,Thursday,23,30,23-00,0.0,0.0,1.0,0
1569,2022-11-24 23:30:00,Yashika✨️,"Budhuu🤦‍♀️😂
",2022-11-24,2022,11,November,24,Thursday,23,30,23-00,0.0,0.0,1.0,0
1570,2022-11-24 23:30:00,Aditya EC7,"Proposal aya hai party to bnti hai
",2022-11-24,2022,11,November,24,Thursday,23,30,23-00,0.31,0.0,0.69,0
1571,2022-11-24 23:30:00,Aditya EC7,"Hmari bhi vjah bnvado party krne ki 🙃
",2022-11-24,2022,11,November,24,Thursday,23,30,23-00,0.31,0.0,0.69,0
1572,2022-11-24 23:31:00,Aditya EC7,"Le mujhe propose aya hunda mujhe neend ni aani thi poori raat 🤣
",2022-11-24,2022,11,November,24,Thursday,23,31,23-00,0.0,0.0,1.0,0
1573,2022-11-24 23:35:00,Yashika✨️,"Tereko btaya toh hai
",2022-11-24,2022,11,November,24,Thursday,23,35,23-00,0.0,0.0,1.0,0
1574,2022-11-24 23:36:00,Yashika✨️,"Aree bn jayegi boht jldi
",2022-11-24,2022,11,November,24,Thursday,23,36,23-00,0.0,0.0,1.0,0
1575,2022-11-24 23:36:00,Aditya EC7,"Kya btaya hai?
",2022-11-24,2022,11,November,24,Thursday,23,36,23-00,0.0,0.0,1.0,0
1576,2022-11-24 23:36:00,Yashika✨️,"Ladki bare mei
",2022-11-24,2022,11,November,24,Thursday,23,36,23-00,0.0,0.0,1.0,0
1577,2022-11-24 23:38:00,Yashika✨️,"K*
",2022-11-24,2022,11,November,24,Thursday,23,38,23-00,0.0,0.0,1.0,0
1578,2022-11-24 23:39:00,Aditya EC7,"Haa
",2022-11-24,2022,11,November,24,Thursday,23,39,23-00,0.0,0.0,1.0,0
1579,2022-11-24 23:40:00,Yashika✨️,"Hn bs Pata le
",2022-11-24,2022,11,November,24,Thursday,23,40,23-00,0.0,0.0,1.0,0
1580,2022-11-24 23:40:00,Aditya EC7,"<Media omitted>
",2022-11-24,2022,11,November,24,Thursday,23,40,23-00,0.0,0.0,1.0,0
1581,2022-11-24 23:40:00,Yashika✨️,"😂😂
",2022-11-24,2022,11,November,24,Thursday,23,40,23-00,0.0,0.0,1.0,0
1582,2022-11-24 23:40:00,Aditya EC7,"Itna asaan nhi hota
",2022-11-24,2022,11,November,24,Thursday,23,40,23-00,0.0,0.0,1.0,0
1583,2022-11-24 23:47:00,Yashika✨️,"Kya hi mushkil ae usme
",2022-11-24,2022,11,November,24,Thursday,23,47,23-00,0.0,0.0,1.0,0
1584,2022-11-24 23:48:00,Yashika✨️,"Jisko like krta hai
",2022-11-24,2022,11,November,24,Thursday,23,48,23-00,0.455,0.0,0.545,0
1585,2022-11-24 23:48:00,Yashika✨️,"Muh pe ja k bol de
",2022-11-24,2022,11,November,24,Thursday,23,48,23-00,0.0,0.0,1.0,0
1586,2022-11-24 23:48:00,Yashika✨️,"Simple
",2022-11-24,2022,11,November,24,Thursday,23,48,23-00,0.0,0.0,1.0,0
1587,2022-11-24 23:48:00,Yashika✨️,"😂😂
",2022-11-24,2022,11,November,24,Thursday,23,48,23-00,0.0,0.0,1.0,0
1588,2022-11-24 23:49:00,Aditya EC7,"Ha ha itna simple hota fir baat hii kya thi 🥲
",2022-11-24,2022,11,November,24,Thursday,23,49,23-00,0.375,0.0,0.625,0
1589,2022-11-24 23:54:00,Yashika✨️,"Aree koi na
",2022-11-24,2022,11,November,24,Thursday,23,54,23-00,0.0,0.0,1.0,0
1590,2022-11-24 23:54:00,Yashika✨️,"Mai baat kr lungi
",2022-11-24,2022,11,November,24,Thursday,23,54,23-00,0.0,0.0,1.0,0
1591,2022-11-24 23:54:00,Yashika✨️,"Teri toh
",2022-11-24,2022,11,November,24,Thursday,23,54,23-00,0.0,0.0,1.0,0
1592,2022-11-24 23:54:00,Yashika✨️,"😂😂
",2022-11-24,2022,11,November,24,Thursday,23,54,23-00,0.0,0.0,1.0,0
1593,2022-11-24 23:59:00,Aditya EC7,"Thankyouu 😁😁
",2022-11-24,2022,11,November,24,Thursday,23,59,23-00,0.0,0.0,1.0,0
1594,2022-11-25 00:05:00,Yashika✨️,"😊🤝
",2022-11-25,2022,11,November,25,Friday,0,5,00-1,0.0,0.0,1.0,0
1595,2022-11-25 00:14:00,Aditya EC7,"Krvaao fir dobara sketch bna dege kisi ke liye 😂😅
",2022-11-25,2022,11,November,25,Friday,0,14,00-1,0.0,0.0,1.0,0
1596,2022-11-25 00:32:00,Yashika✨️,"Hn hn
",2022-11-25,2022,11,November,25,Friday,0,32,00-1,0.0,0.0,1.0,0
1597,2022-11-25 00:32:00,Yashika✨️,"😂😂
",2022-11-25,2022,11,November,25,Friday,0,32,00-1,0.0,0.0,1.0,0
1598,2022-11-25 00:32:00,Yashika✨️,"Bhyii tune badi creativity dikhayi sketch bna k
",2022-11-25,2022,11,November,25,Friday,0,32,00-1,0.302,0.0,0.698,0
1599,2022-11-25 00:32:00,Yashika✨️,"TRUE loveee
",2022-11-25,2022,11,November,25,Friday,0,32,00-1,0.779,0.0,0.221,1
1600,2022-11-25 00:35:00,Aditya EC7,"Arreeeee 😂
",2022-11-25,2022,11,November,25,Friday,0,35,00-1,0.0,0.0,1.0,0
1601,2022-11-25 00:35:00,Aditya EC7,"Sketch to vese bhi bnata rheta hu mai to uska bhi bna diya tha aise hi ekdin 😅
",2022-11-25,2022,11,November,25,Friday,0,35,00-1,0.0,0.0,1.0,0
1602,2022-11-25 07:26:00,Yashika✨️,"Achaa😂😂
",2022-11-25,2022,11,November,25,Friday,7,26,7-8,0.0,0.0,1.0,0
1603,2022-11-25 18:30:00,Yashika✨️,"Boll
",2022-11-25,2022,11,November,25,Friday,18,30,18-19,0.0,0.0,1.0,0
1604,2022-11-25 18:53:00,Aditya EC7,"Aree wahi poch rha tha kidhar hai
",2022-11-25,2022,11,November,25,Friday,18,53,18-19,0.0,0.0,1.0,0
1605,2022-11-25 18:53:00,Aditya EC7,"Call lag nhi rhi
",2022-11-25,2022,11,November,25,Friday,18,53,18-19,0.0,0.444,0.556,0
1606,2022-11-25 18:53:00,Yashika✨️,"Pehle toh tent k pass thi
",2022-11-25,2022,11,November,25,Friday,18,53,18-19,0.0,0.0,1.0,0
1607,2022-11-25 18:53:00,Yashika✨️,"Ab aage hu
",2022-11-25,2022,11,November,25,Friday,18,53,18-19,0.0,0.0,1.0,0
1608,2022-11-25 20:32:00,Aditya EC7,"This message was deleted
",2022-11-25,2022,11,November,25,Friday,20,32,20-21,0.0,0.0,1.0,0
1609,2022-11-25 20:36:00,Aditya EC7,"Mujhe Milne ke baad ab aur  ideas aaye ki uss se ye ye aur baat ho skti thi 😂🤣
",2022-11-25,2022,11,November,25,Friday,20,36,20-21,0.0,0.0,1.0,0
1610,2022-11-25 20:36:00,Aditya EC7,"Abhi to sirf naam branch poch ke aya par ab do teen questions aur agye ki ye poch skta tha thodi bar extend ho jaati
",2022-11-25,2022,11,November,25,Friday,20,36,20-21,0.066,0.0,0.934,0
1611,2022-11-25 21:31:00,Yashika✨️,"You deleted this message
",2022-11-25,2022,11,November,25,Friday,21,31,21-22,0.0,0.0,1.0,0
1612,2022-11-25 21:32:00,Yashika✨️,"Kya pooch ta?
",2022-11-25,2022,11,November,25,Friday,21,32,21-22,0.0,0.0,1.0,0
1613,2022-11-25 21:32:00,Yashika✨️,"Yr schi sorry
",2022-11-25,2022,11,November,25,Friday,21,32,21-22,0.0,0.394,0.606,0
1614,2022-11-25 21:32:00,Yashika✨️,"Mereko lga tha
",2022-11-25,2022,11,November,25,Friday,21,32,21-22,0.0,0.0,1.0,0
1615,2022-11-25 21:32:00,Yashika✨️,"Ki wo aa jayegi
",2022-11-25,2022,11,November,25,Friday,21,32,21-22,0.0,0.0,1.0,0
1616,2022-11-25 21:33:00,Yashika✨️,"But wo end mei aayi hostel
",2022-11-25,2022,11,November,25,Friday,21,33,21-22,0.0,0.0,1.0,0
1617,2022-11-25 21:33:00,Yashika✨️,"K bahr
",2022-11-25,2022,11,November,25,Friday,21,33,21-22,0.0,0.0,1.0,0
1618,2022-11-25 22:04:00,Aditya EC7,"Are thori baat ho skti thi extend like padhai related bol skte the
",2022-11-25,2022,11,November,25,Friday,22,4,22-23,0.276,0.0,0.724,0
1619,2022-11-25 22:04:00,Aditya EC7,"Ki paper kaise hue nd all aise ek do topics pe
",2022-11-25,2022,11,November,25,Friday,22,4,22-23,0.0,0.0,1.0,0
1620,2022-11-25 22:05:00,Aditya EC7,"Topics koi zyada acha ni hai ik par baat krne ke liye bol skte
",2022-11-25,2022,11,November,25,Friday,22,5,22-23,0.0,0.0,1.0,0
1621,2022-11-25 22:06:00,Aditya EC7,"ek to usko dkehliya tha  mene to aur dimag band sa hogya tha 🥲
",2022-11-25,2022,11,November,25,Friday,22,6,22-23,0.0,0.0,1.0,0
1622,2022-11-25 22:07:00,Aditya EC7,"Arre koini sorry kya isme 😂
",2022-11-25,2022,11,November,25,Friday,22,7,22-23,0.0,0.245,0.755,0
1623,2022-11-25 22:17:00,Yashika✨️,"Nhii yr mereko sahi mei bura lga
",2022-11-25,2022,11,November,25,Friday,22,17,22-23,0.0,0.0,1.0,0
1624,2022-11-25 22:17:00,Yashika✨️,"Tu sare event mei wait krta rha
",2022-11-25,2022,11,November,25,Friday,22,17,22-23,0.0,0.0,1.0,0
1625,2022-11-25 22:18:00,Yashika✨️,"Hnn strt toh ho hi skti thi
",2022-11-25,2022,11,November,25,Friday,22,18,22-23,0.0,0.0,1.0,0
1626,2022-11-25 22:21:00,Aditya EC7,"Areeee koiniiiiii itni kya tension le rhi 😂
",2022-11-25,2022,11,November,25,Friday,22,21,22-23,0.0,0.277,0.723,0
1627,2022-11-25 22:23:00,Aditya EC7,"Balki tujhe thanku tu poora event chor ke meri help krne mein lagi hui thi
",2022-11-25,2022,11,November,25,Friday,22,23,22-23,0.162,0.0,0.838,0
1628,2022-11-25 22:27:00,Yashika✨️,"Chl next tym sahi
",2022-11-25,2022,11,November,25,Friday,22,27,22-23,0.0,0.0,1.0,0
